Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Salesperson,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost
936,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,15.55,10.1088
937,CA-2017-140081,20/06/2017,24/06/2017,Standard Class,CG-12040,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.70,291.0024
938,US-2018-111745,05/11/2018,06/11/2018,First Class,RA-19885,Mike Vittorini,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,103.9935
939,CA-2016-148250,13/12/2016,17/12/2016,Standard Class,RP-19270,Mike Vittorini,Corporate,United States,Riverside,California,92503,West,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,8.424
940,CA-2016-148250,13/12/2016,17/12/2016,Standard Class,RP-19270,Mike Vittorini,Corporate,United States,Riverside,California,92503,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,87.412
941,CA-2017-105760,19/06/2017,20/06/2017,First Class,KC-16255,Mike Vittorini,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,11.128
942,CA-2017-142958,13/12/2017,20/12/2017,Standard Class,RW-19630,Mike Vittorini,Corporate,United States,Torrance,California,90503,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.10,3.9624
943,CA-2017-142958,13/12/2017,20/12/2017,Standard Class,RW-19630,Mike Vittorini,Corporate,United States,Torrance,California,90503,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,724.2768
944,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,Mike Vittorini,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,32.40,21.06
945,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,Mike Vittorini,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,351.3705
946,CA-2016-120880,29/05/2016,03/06/2016,Standard Class,JL-15850,Mike Vittorini,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,109.044
947,US-2016-140200,26/07/2016,28/07/2016,First Class,CA-12775,Mike Vittorini,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,255.55725
948,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,335.7172
949,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23,654.7008
950,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,1342.458
951,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.55,10.1088
952,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Mike Vittorini,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,16.4736
953,CA-2018-131156,03/04/2018,07/04/2018,Standard Class,KH-16360,Mike Vittorini,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,25.47,16.5568
954,CA-2018-136539,28/12/2018,01/01/2019,Standard Class,GH-14665,Mike Vittorini,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17,17.6592
955,CA-2018-136539,28/12/2018,01/01/2019,Standard Class,GH-14665,Mike Vittorini,Consumer,United States,Round Rock,Texas,78664,Central,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,51.25432
956,CA-2018-119305,30/11/2018,04/12/2018,Standard Class,SW-20275,Mike Vittorini,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.80,112.97
957,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Mike Vittorini,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,19.2348
958,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Mike Vittorini,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,3.0888
959,CA-2018-102414,15/05/2018,18/05/2018,Second Class,JA-15970,Mike Vittorini,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,10.1088
960,CA-2016-112571,22/09/2016,22/09/2016,Same Day,DL-12925,Mike Vittorini,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.60,132.99
961,CA-2018-152142,14/11/2018,19/11/2018,Standard Class,LW-16990,Mike Vittorini,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,209.0192
962,CA-2016-160059,27/11/2016,01/12/2016,Standard Class,TB-21190,Mike Vittorini,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,4.056
963,CA-2017-120859,01/09/2017,04/09/2017,First Class,CV-12805,Mike Vittorini,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,14.222
964,CA-2015-127488,22/09/2015,24/09/2015,Second Class,MS-17365,Mike Vittorini,Consumer,United States,Boca Raton,Florida,33433,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.61,2.9952
965,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,6.383
966,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,23.3805
967,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,12.96,8.424
968,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.60,124.54
969,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,5.616
970,CA-2018-135279,09/04/2018,11/04/2018,First Class,BS-11800,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,326.1765
971,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Mike Vittorini,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127.10,82.6176
972,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Mike Vittorini,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,124.20,80.73
973,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Mike Vittorini,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.59,12.0822
974,CA-2015-115791,16/01/2015,18/01/2015,Second Class,DL-13315,Mike Vittorini,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.07,19.5468
975,US-2018-103247,05/10/2018,08/10/2018,Second Class,PO-19195,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,104.6045
976,US-2018-103247,05/10/2018,08/10/2018,Second Class,PO-19195,Mike Vittorini,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.79,49.2648
977,US-2018-100209,09/07/2018,15/07/2018,Standard Class,TD-20995,Mike Vittorini,Consumer,United States,Portland,Oregon,97206,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,0.702
978,CA-2018-159366,07/01/2018,10/01/2018,First Class,BW-11110,Mike Vittorini,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,1988.9883
979,CA-2017-145499,30/05/2017,31/05/2017,First Class,RW-19690,Mike Vittorini,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.28,2.1333
980,CA-2016-157035,09/12/2016,12/12/2016,First Class,KB-16600,Mike Vittorini,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,22.113
981,CA-2017-144939,03/10/2017,08/10/2017,Standard Class,EB-13870,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.29,389.5398
982,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Mike Vittorini,Consumer,United States,Louisville,Colorado,80027,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,2.2048
983,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Mike Vittorini,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,363.9896
984,CA-2015-163419,11/11/2015,14/11/2015,Second Class,TZ-21580,Mike Vittorini,Consumer,United States,Louisville,Colorado,80027,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,392.548
985,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Mike Vittorini,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.97,5.1792
986,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Mike Vittorini,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.97,18.1792
987,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Mike Vittorini,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,218.7315
988,CA-2016-146829,10/03/2016,10/03/2016,Same Day,TS-21340,Mike Vittorini,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.11,0.7228
989,CA-2018-167899,21/05/2018,26/05/2018,Standard Class,JG-15805,Mike Vittorini,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,338.0325
990,CA-2018-167899,21/05/2018,26/05/2018,Standard Class,JG-15805,Mike Vittorini,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,11.6805
991,CA-2016-153549,29/03/2016,31/03/2016,Second Class,SL-20155,Mike Vittorini,Home Office,United States,Jacksonville,Florida,32216,South,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,758.498
992,CA-2017-110023,09/09/2017,11/09/2017,First Class,TS-21610,Mike Vittorini,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.62,9.5056
993,CA-2017-105585,26/08/2017,27/08/2017,First Class,RF-19735,Mike Vittorini,Consumer,United States,San Jose,California,95123,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,6.6495
994,CA-2017-105585,26/08/2017,27/08/2017,First Class,RF-19735,Mike Vittorini,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.90,100.685
995,CA-2015-117639,21/05/2015,25/05/2015,Standard Class,MW-18235,Mike Vittorini,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,1765.3545
996,CA-2015-117639,21/05/2015,25/05/2015,Standard Class,MW-18235,Mike Vittorini,Corporate,United States,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,617.97,401.6805
997,CA-2016-162537,28/10/2016,03/11/2016,Standard Class,RD-19585,Mike Vittorini,Consumer,United States,Henderson,Kentucky,42420,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,6.9355
998,CA-2016-162537,28/10/2016,03/11/2016,Standard Class,RD-19585,Mike Vittorini,Consumer,United States,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,23.8095
999,CA-2016-162537,28/10/2016,03/11/2016,Standard Class,RD-19585,Mike Vittorini,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.10,15.665
1000,CA-2016-162537,28/10/2016,03/11/2016,Standard Class,RD-19585,Mike Vittorini,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,21.5215
1001,CA-2017-155488,13/11/2017,17/11/2017,Standard Class,FM-14290,Mike Vittorini,Home Office,United States,Vancouver,Washington,98661,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,28.613
1002,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Mike Vittorini,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,1501.2725
1003,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Mike Vittorini,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.78,709.0083
1004,CA-2016-124891,31/07/2016,31/07/2016,Same Day,RH-19495,Mike Vittorini,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,12.636
1005,CA-2016-126445,27/08/2016,31/08/2016,Standard Class,RA-19945,Mike Vittorini,Consumer,United States,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,315.0225
1006,CA-2016-111199,13/11/2016,17/11/2016,Standard Class,JK-15730,Mike Vittorini,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115.30,74.9424
1007,CA-2016-105312,06/11/2016,09/11/2016,First Class,MT-17815,Mike Vittorini,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,4.602
1008,CA-2016-105312,06/11/2016,09/11/2016,First Class,MT-17815,Mike Vittorini,Consumer,United States,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,4.40,2.86065
1009,US-2018-106705,26/12/2018,01/01/2019,Standard Class,PO-18850,Mike Vittorini,Consumer,United States,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,29.0875
1010,CA-2018-135034,01/08/2018,03/08/2018,First Class,AT-10735,Mike Vittorini,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.98,62.3896
1011,CA-2015-158540,24/11/2015,26/11/2015,First Class,VG-21790,Mike Vittorini,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,98.618
1012,CA-2018-118437,17/06/2018,21/06/2018,Second Class,PF-19165,Mike Vittorini,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,100.9125
1013,CA-2018-118437,17/06/2018,21/06/2018,Second Class,PF-19165,Mike Vittorini,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,9.1195
1014,US-2016-126214,21/12/2016,24/12/2016,Second Class,JS-15880,Mike Vittorini,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1618.37,1051.9405
1015,US-2016-126214,21/12/2016,24/12/2016,Second Class,JS-15880,Mike Vittorini,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.60,64.74
1016,CA-2016-133025,17/09/2016,19/09/2016,Second Class,MO-17800,Mike Vittorini,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.40,21.06
1017,CA-2016-108665,06/07/2016,10/07/2016,Standard Class,KM-16225,Mike Vittorini,Corporate,United States,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,9.074
